INTKEY,STRINGKEY,INTNUM,STRINGNUM,FLOATNUM,LONGNUM,DOUBLENUM,BYTENUM,DATEVALUE,TIMEVALUE,TIMESTAMPVALUE,BOOLEANVALUE,CHARVALUE,SHORTVALUE,BIGINTEGERVALUE,BIGDECIMALVALUE,objectvalue
182,182,-4817,-4817,-4817.0,-4817,-4817.0,54,,14:00:00,2000-01-01 00:03:02.0,true,0,-32586,-4817,-4817,-4817
183,183,-4816,-4816,-4816.0,-4816,-4816.0,55,2000-07-02,,2000-01-01 00:03:03.0,false,1,-32585,-4816,-4816,-4816
184,184,-4815,-4815,-4815.0,-4815,-4815.0,56,2000-07-03,16:00:00,,true,0,-32584,-4815,-4815,-4815
185,185,-4814,-4814,-4814.0,-4814,-4814.0,57,2000-07-04,17:00:00,2000-01-01 00:03:05.0,false,1,-32583,-4814,-4814,-4814
186,186,-4813,-4813,-4813.0,-4813,-4813.0,58,2000-07-05,18:00:00,2000-01-01 00:03:06.0,true,,-32582,-4813,-4813,-4813
187,187,-4812,-4812,-4812.0,-4812,-4812.0,59,2000-07-06,19:00:00,2000-01-01 00:03:07.0,false,1,,-4812,-4812,-4812
188,188,-4811,-4811,-4811.0,-4811,-4811.0,60,2000-07-07,20:00:00,2000-01-01 00:03:08.0,true,0,-32580,,-4811,-4811
189,189,-4810,-4810,-4810.0,-4810,-4810.0,61,2000-07-08,21:00:00,2000-01-01 00:03:09.0,false,1,-32579,-4810,,-4810
190,190,-4809,-4809,-4809.0,-4809,-4809.0,62,2000-07-09,22:00:00,2000-01-01 00:03:10.0,true,0,-32578,-4809,-4809,
191,191,-4808,-4808,-4808.0,-4808,-4808.0,63,2000-07-10,23:00:00,2000-01-01 00:03:11.0,false,1,-32577,-4808,-4808,-4808
192,192,,-4807,-4807.0,-4807,-4807.0,64,2000-07-11,00:00:00,2000-01-01 00:03:12.0,true,0,-32576,-4807,-4807,-4807
193,193,-4806,,-4806.0,-4806,-4806.0,65,2000-07-12,01:00:00,2000-01-01 00:03:13.0,false,1,-32575,-4806,-4806,-4806
194,194,-4805,-4805,,-4805,-4805.0,66,2000-07-13,02:00:00,2000-01-01 00:03:14.0,true,0,-32574,-4805,-4805,-4805
195,195,-4804,-4804,-4804.0,,-4804.0,67,2000-07-14,03:00:00,2000-01-01 00:03:15.0,false,1,-32573,-4804,-4804,-4804
196,196,-4803,-4803,-4803.0,-4803,,68,2000-07-15,04:00:00,2000-01-01 00:03:16.0,true,0,-32572,-4803,-4803,-4803
197,197,-4802,-4802,-4802.0,-4802,-4802.0,,2000-07-16,05:00:00,2000-01-01 00:03:17.0,false,1,-32571,-4802,-4802,-4802
198,198,-4801,-4801,-4801.0,-4801,-4801.0,70,,06:00:00,2000-01-01 00:03:18.0,true,0,-32570,-4801,-4801,-4801
199,199,-4800,-4800,-4800.0,-4800,-4800.0,71,2000-07-18,,2000-01-01 00:03:19.0,false,1,-32569,-4800,-4800,-4800
200,200,-4799,-4799,-4799.0,-4799,-4799.0,72,2000-07-19,08:00:00,,true,0,-32568,-4799,-4799,-4799
201,201,-4798,-4798,-4798.0,-4798,-4798.0,73,2000-07-20,09:00:00,2000-01-01 00:03:21.0,false,1,-32567,-4798,-4798,-4798
202,202,-4797,-4797,-4797.0,-4797,-4797.0,74,2000-07-21,10:00:00,2000-01-01 00:03:22.0,true,,-32566,-4797,-4797,-4797
203,203,-4796,-4796,-4796.0,-4796,-4796.0,75,2000-07-22,11:00:00,2000-01-01 00:03:23.0,false,1,,-4796,-4796,-4796
204,204,-4795,-4795,-4795.0,-4795,-4795.0,76,2000-07-23,12:00:00,2000-01-01 00:03:24.0,true,0,-32564,,-4795,-4795
205,205,-4794,-4794,-4794.0,-4794,-4794.0,77,2000-07-24,13:00:00,2000-01-01 00:03:25.0,false,1,-32563,-4794,,-4794
206,206,-4793,-4793,-4793.0,-4793,-4793.0,78,2000-07-25,14:00:00,2000-01-01 00:03:26.0,true,0,-32562,-4793,-4793,
207,207,-4792,-4792,-4792.0,-4792,-4792.0,79,2000-07-26,15:00:00,2000-01-01 00:03:27.0,false,1,-32561,-4792,-4792,-4792
208,208,,-4791,-4791.0,-4791,-4791.0,80,2000-07-27,16:00:00,2000-01-01 00:03:28.0,true,0,-32560,-4791,-4791,-4791
209,209,-4790,,-4790.0,-4790,-4790.0,81,2000-07-28,17:00:00,2000-01-01 00:03:29.0,false,1,-32559,-4790,-4790,-4790
210,210,-4789,-4789,,-4789,-4789.0,82,2000-07-29,18:00:00,2000-01-01 00:03:30.0,true,0,-32558,-4789,-4789,-4789
211,211,-4788,-4788,-4788.0,,-4788.0,83,2000-07-30,19:00:00,2000-01-01 00:03:31.0,false,1,-32557,-4788,-4788,-4788
212,212,-4787,-4787,-4787.0,-4787,,84,2000-07-31,20:00:00,2000-01-01 00:03:32.0,true,0,-32556,-4787,-4787,-4787
213,213,-4786,-4786,-4786.0,-4786,-4786.0,,2000-08-01,21:00:00,2000-01-01 00:03:33.0,false,1,-32555,-4786,-4786,-4786
214,214,-4785,-4785,-4785.0,-4785,-4785.0,86,,22:00:00,2000-01-01 00:03:34.0,true,0,-32554,-4785,-4785,-4785
215,215,-4784,-4784,-4784.0,-4784,-4784.0,87,2000-08-03,,2000-01-01 00:03:35.0,false,1,-32553,-4784,-4784,-4784
216,216,-4783,-4783,-4783.0,-4783,-4783.0,88,2000-08-04,00:00:00,,true,0,-32552,-4783,-4783,-4783
217,217,-4782,-4782,-4782.0,-4782,-4782.0,89,2000-08-05,01:00:00,2000-01-01 00:03:37.0,false,1,-32551,-4782,-4782,-4782
218,218,-4781,-4781,-4781.0,-4781,-4781.0,90,2000-08-06,02:00:00,2000-01-01 00:03:38.0,true,,-32550,-4781,-4781,-4781
219,219,-4780,-4780,-4780.0,-4780,-4780.0,91,2000-08-07,03:00:00,2000-01-01 00:03:39.0,false,1,,-4780,-4780,-4780
220,220,-4779,-4779,-4779.0,-4779,-4779.0,92,2000-08-08,04:00:00,2000-01-01 00:03:40.0,true,0,-32548,,-4779,-4779
221,221,-4778,-4778,-4778.0,-4778,-4778.0,93,2000-08-09,05:00:00,2000-01-01 00:03:41.0,false,1,-32547,-4778,,-4778
222,222,-4777,-4777,-4777.0,-4777,-4777.0,94,2000-08-10,06:00:00,2000-01-01 00:03:42.0,true,0,-32546,-4777,-4777,
223,223,-4776,-4776,-4776.0,-4776,-4776.0,95,2000-08-11,07:00:00,2000-01-01 00:03:43.0,false,1,-32545,-4776,-4776,-4776
224,224,,-4775,-4775.0,-4775,-4775.0,96,2000-08-12,08:00:00,2000-01-01 00:03:44.0,true,0,-32544,-4775,-4775,-4775
225,225,-4774,,-4774.0,-4774,-4774.0,97,2000-08-13,09:00:00,2000-01-01 00:03:45.0,false,1,-32543,-4774,-4774,-4774
226,226,-4773,-4773,,-4773,-4773.0,98,2000-08-14,10:00:00,2000-01-01 00:03:46.0,true,0,-32542,-4773,-4773,-4773
227,227,-4772,-4772,-4772.0,,-4772.0,99,2000-08-15,11:00:00,2000-01-01 00:03:47.0,false,1,-32541,-4772,-4772,-4772
228,228,-4771,-4771,-4771.0,-4771,,100,2000-08-16,12:00:00,2000-01-01 00:03:48.0,true,0,-32540,-4771,-4771,-4771
229,229,-4770,-4770,-4770.0,-4770,-4770.0,,2000-08-17,13:00:00,2000-01-01 00:03:49.0,false,1,-32539,-4770,-4770,-4770
230,230,-4769,-4769,-4769.0,-4769,-4769.0,102,,14:00:00,2000-01-01 00:03:50.0,true,0,-32538,-4769,-4769,-4769
231,231,-4768,-4768,-4768.0,-4768,-4768.0,103,2000-08-19,,2000-01-01 00:03:51.0,false,1,-32537,-4768,-4768,-4768
232,232,-4767,-4767,-4767.0,-4767,-4767.0,104,2000-08-20,16:00:00,,true,0,-32536,-4767,-4767,-4767
233,233,-4766,-4766,-4766.0,-4766,-4766.0,105,2000-08-21,17:00:00,2000-01-01 00:03:53.0,false,1,-32535,-4766,-4766,-4766
234,234,-4765,-4765,-4765.0,-4765,-4765.0,106,2000-08-22,18:00:00,2000-01-01 00:03:54.0,true,,-32534,-4765,-4765,-4765
235,235,-4764,-4764,-4764.0,-4764,-4764.0,107,2000-08-23,19:00:00,2000-01-01 00:03:55.0,false,1,,-4764,-4764,-4764
236,236,-4763,-4763,-4763.0,-4763,-4763.0,108,2000-08-24,20:00:00,2000-01-01 00:03:56.0,true,0,-32532,,-4763,-4763
237,237,-4762,-4762,-4762.0,-4762,-4762.0,109,2000-08-25,21:00:00,2000-01-01 00:03:57.0,false,1,-32531,-4762,,-4762
238,238,-4761,-4761,-4761.0,-4761,-4761.0,110,2000-08-26,22:00:00,2000-01-01 00:03:58.0,true,0,-32530,-4761,-4761,
239,239,-4760,-4760,-4760.0,-4760,-4760.0,111,2000-08-27,23:00:00,2000-01-01 00:03:59.0,false,1,-32529,-4760,-4760,-4760
240,240,,-4759,-4759.0,-4759,-4759.0,112,2000-08-28,00:00:00,2000-01-01 00:04:00.0,true,0,-32528,-4759,-4759,-4759
241,241,-4758,,-4758.0,-4758,-4758.0,113,2000-08-29,01:00:00,2000-01-01 00:04:01.0,false,1,-32527,-4758,-4758,-4758
242,242,-4757,-4757,,-4757,-4757.0,114,2000-08-30,02:00:00,2000-01-01 00:04:02.0,true,0,-32526,-4757,-4757,-4757
243,243,-4756,-4756,-4756.0,,-4756.0,115,2000-08-31,03:00:00,2000-01-01 00:04:03.0,false,1,-32525,-4756,-4756,-4756
244,244,-4755,-4755,-4755.0,-4755,,116,2000-09-01,04:00:00,2000-01-01 00:04:04.0,true,0,-32524,-4755,-4755,-4755
245,245,-4754,-4754,-4754.0,-4754,-4754.0,,2000-09-02,05:00:00,2000-01-01 00:04:05.0,false,1,-32523,-4754,-4754,-4754
246,246,-4753,-4753,-4753.0,-4753,-4753.0,118,,06:00:00,2000-01-01 00:04:06.0,true,0,-32522,-4753,-4753,-4753
247,247,-4752,-4752,-4752.0,-4752,-4752.0,119,2000-09-04,,2000-01-01 00:04:07.0,false,1,-32521,-4752,-4752,-4752
248,248,-4751,-4751,-4751.0,-4751,-4751.0,120,2000-09-05,08:00:00,,true,0,-32520,-4751,-4751,-4751
249,249,-4750,-4750,-4750.0,-4750,-4750.0,121,2000-09-06,09:00:00,2000-01-01 00:04:09.0,false,1,-32519,-4750,-4750,-4750
250,250,-4749,-4749,-4749.0,-4749,-4749.0,122,2000-09-07,10:00:00,2000-01-01 00:04:10.0,true,,-32518,-4749,-4749,-4749
251,251,-4748,-4748,-4748.0,-4748,-4748.0,123,2000-09-08,11:00:00,2000-01-01 00:04:11.0,false,1,,-4748,-4748,-4748
252,252,-4747,-4747,-4747.0,-4747,-4747.0,124,2000-09-09,12:00:00,2000-01-01 00:04:12.0,true,0,-32516,,-4747,-4747
253,253,-4746,-4746,-4746.0,-4746,-4746.0,125,2000-09-10,13:00:00,2000-01-01 00:04:13.0,false,1,-32515,-4746,,-4746
254,254,-4745,-4745,-4745.0,-4745,-4745.0,126,2000-09-11,14:00:00,2000-01-01 00:04:14.0,true,0,-32514,-4745,-4745,
255,255,-4744,-4744,-4744.0,-4744,-4744.0,127,2000-09-12,15:00:00,2000-01-01 00:04:15.0,false,1,-32513,-4744,-4744,-4744
256,256,,-4743,-4743.0,-4743,-4743.0,126,2000-09-13,16:00:00,2000-01-01 00:04:16.0,true,0,-32512,-4743,-4743,-4743
257,257,-4742,,-4742.0,-4742,-4742.0,125,2000-09-14,17:00:00,2000-01-01 00:04:17.0,false,1,-32511,-4742,-4742,-4742
258,258,-4741,-4741,,-4741,-4741.0,124,2000-09-15,18:00:00,2000-01-01 00:04:18.0,true,0,-32510,-4741,-4741,-4741
259,259,-4740,-4740,-4740.0,,-4740.0,123,2000-09-16,19:00:00,2000-01-01 00:04:19.0,false,1,-32509,-4740,-4740,-4740
260,260,-4739,-4739,-4739.0,-4739,,122,2000-09-17,20:00:00,2000-01-01 00:04:20.0,true,0,-32508,-4739,-4739,-4739
261,261,-4738,-4738,-4738.0,-4738,-4738.0,,2000-09-18,21:00:00,2000-01-01 00:04:21.0,false,1,-32507,-4738,-4738,-4738
262,262,-4737,-4737,-4737.0,-4737,-4737.0,120,,22:00:00,2000-01-01 00:04:22.0,true,0,-32506,-4737,-4737,-4737
263,263,-4736,-4736,-4736.0,-4736,-4736.0,119,2000-09-20,,2000-01-01 00:04:23.0,false,1,-32505,-4736,-4736,-4736
264,264,-4735,-4735,-4735.0,-4735,-4735.0,118,2000-09-21,00:00:00,,true,0,-32504,-4735,-4735,-4735
265,265,-4734,-4734,-4734.0,-4734,-4734.0,117,2000-09-22,01:00:00,2000-01-01 00:04:25.0,false,1,-32503,-4734,-4734,-4734
266,266,-4733,-4733,-4733.0,-4733,-4733.0,116,2000-09-23,02:00:00,2000-01-01 00:04:26.0,true,,-32502,-4733,-4733,-4733
267,267,-4732,-4732,-4732.0,-4732,-4732.0,115,2000-09-24,03:00:00,2000-01-01 00:04:27.0,false,1,,-4732,-4732,-4732
268,268,-4731,-4731,-4731.0,-4731,-4731.0,114,2000-09-25,04:00:00,2000-01-01 00:04:28.0,true,0,-32500,,-4731,-4731
269,269,-4730,-4730,-4730.0,-4730,-4730.0,113,2000-09-26,05:00:00,2000-01-01 00:04:29.0,false,1,-32499,-4730,,-4730
270,270,-4729,-4729,-4729.0,-4729,-4729.0,112,2000-09-27,06:00:00,2000-01-01 00:04:30.0,true,0,-32498,-4729,-4729,
271,271,-4728,-4728,-4728.0,-4728,-4728.0,111,2000-09-28,07:00:00,2000-01-01 00:04:31.0,false,1,-32497,-4728,-4728,-4728
272,272,,-4727,-4727.0,-4727,-4727.0,110,2000-09-29,08:00:00,2000-01-01 00:04:32.0,true,0,-32496,-4727,-4727,-4727
273,273,-4726,,-4726.0,-4726,-4726.0,109,2000-09-30,09:00:00,2000-01-01 00:04:33.0,false,1,-32495,-4726,-4726,-4726
274,274,-4725,-4725,,-4725,-4725.0,108,2000-10-01,10:00:00,2000-01-01 00:04:34.0,true,0,-32494,-4725,-4725,-4725
275,275,-4724,-4724,-4724.0,,-4724.0,107,2000-10-02,11:00:00,2000-01-01 00:04:35.0,false,1,-32493,-4724,-4724,-4724
276,276,-4723,-4723,-4723.0,-4723,,106,2000-10-03,12:00:00,2000-01-01 00:04:36.0,true,0,-32492,-4723,-4723,-4723
277,277,-4722,-4722,-4722.0,-4722,-4722.0,,2000-10-04,13:00:00,2000-01-01 00:04:37.0,false,1,-32491,-4722,-4722,-4722
278,278,-4721,-4721,-4721.0,-4721,-4721.0,104,,14:00:00,2000-01-01 00:04:38.0,true,0,-32490,-4721,-4721,-4721
279,279,-4720,-4720,-4720.0,-4720,-4720.0,103,2000-10-06,,2000-01-01 00:04:39.0,false,1,-32489,-4720,-4720,-4720
280,280,-4719,-4719,-4719.0,-4719,-4719.0,102,2000-10-07,16:00:00,,true,0,-32488,-4719,-4719,-4719
281,281,-4718,-4718,-4718.0,-4718,-4718.0,101,2000-10-08,17:00:00,2000-01-01 00:04:41.0,false,1,-32487,-4718,-4718,-4718
282,282,-4717,-4717,-4717.0,-4717,-4717.0,100,2000-10-09,18:00:00,2000-01-01 00:04:42.0,true,,-32486,-4717,-4717,-4717
283,283,-4716,-4716,-4716.0,-4716,-4716.0,99,2000-10-10,19:00:00,2000-01-01 00:04:43.0,false,1,,-4716,-4716,-4716
284,284,-4715,-4715,-4715.0,-4715,-4715.0,98,2000-10-11,20:00:00,2000-01-01 00:04:44.0,true,0,-32484,,-4715,-4715
285,285,-4714,-4714,-4714.0,-4714,-4714.0,97,2000-10-12,21:00:00,2000-01-01 00:04:45.0,false,1,-32483,-4714,,-4714
286,286,-4713,-4713,-4713.0,-4713,-4713.0,96,2000-10-13,22:00:00,2000-01-01 00:04:46.0,true,0,-32482,-4713,-4713,
287,287,-4712,-4712,-4712.0,-4712,-4712.0,95,2000-10-14,23:00:00,2000-01-01 00:04:47.0,false,1,-32481,-4712,-4712,-4712
288,288,,-4711,-4711.0,-4711,-4711.0,94,2000-10-15,00:00:00,2000-01-01 00:04:48.0,true,0,-32480,-4711,-4711,-4711
289,289,-4710,,-4710.0,-4710,-4710.0,93,2000-10-16,01:00:00,2000-01-01 00:04:49.0,false,1,-32479,-4710,-4710,-4710
290,290,-4709,-4709,,-4709,-4709.0,92,2000-10-17,02:00:00,2000-01-01 00:04:50.0,true,0,-32478,-4709,-4709,-4709
291,291,-4708,-4708,-4708.0,,-4708.0,91,2000-10-18,03:00:00,2000-01-01 00:04:51.0,false,1,-32477,-4708,-4708,-4708
292,292,-4707,-4707,-4707.0,-4707,,90,2000-10-19,04:00:00,2000-01-01 00:04:52.0,true,0,-32476,-4707,-4707,-4707
293,293,-4706,-4706,-4706.0,-4706,-4706.0,,2000-10-20,05:00:00,2000-01-01 00:04:53.0,false,1,-32475,-4706,-4706,-4706
294,294,-4705,-4705,-4705.0,-4705,-4705.0,88,,06:00:00,2000-01-01 00:04:54.0,true,0,-32474,-4705,-4705,-4705
295,295,-4704,-4704,-4704.0,-4704,-4704.0,87,2000-10-22,,2000-01-01 00:04:55.0,false,1,-32473,-4704,-4704,-4704
296,296,-4703,-4703,-4703.0,-4703,-4703.0,86,2000-10-23,08:00:00,,true,0,-32472,-4703,-4703,-4703
297,297,-4702,-4702,-4702.0,-4702,-4702.0,85,2000-10-24,09:00:00,2000-01-01 00:04:57.0,false,1,-32471,-4702,-4702,-4702
298,298,-4701,-4701,-4701.0,-4701,-4701.0,84,2000-10-25,10:00:00,2000-01-01 00:04:58.0,true,,-32470,-4701,-4701,-4701
299,299,-4700,-4700,-4700.0,-4700,-4700.0,83,2000-10-26,11:00:00,2000-01-01 00:04:59.0,false,1,,-4700,-4700,-4700
300,300,-4699,-4699,-4699.0,-4699,-4699.0,82,2000-10-27,12:00:00,2000-01-01 00:05:00.0,true,0,-32468,,-4699,-4699
301,301,-4698,-4698,-4698.0,-4698,-4698.0,81,2000-10-28,13:00:00,2000-01-01 00:05:01.0,false,1,-32467,-4698,,-4698
302,302,-4697,-4697,-4697.0,-4697,-4697.0,80,2000-10-29,14:00:00,2000-01-01 00:05:02.0,true,0,-32466,-4697,-4697,
303,303,-4696,-4696,-4696.0,-4696,-4696.0,79,2000-10-30,15:00:00,2000-01-01 00:05:03.0,false,1,-32465,-4696,-4696,-4696
304,304,,-4695,-4695.0,-4695,-4695.0,78,2000-10-31,16:00:00,2000-01-01 00:05:04.0,true,0,-32464,-4695,-4695,-4695
305,305,-4694,,-4694.0,-4694,-4694.0,77,2000-11-01,17:00:00,2000-01-01 00:05:05.0,false,1,-32463,-4694,-4694,-4694
306,306,-4693,-4693,,-4693,-4693.0,76,2000-11-02,18:00:00,2000-01-01 00:05:06.0,true,0,-32462,-4693,-4693,-4693
307,307,-4692,-4692,-4692.0,,-4692.0,75,2000-11-03,19:00:00,2000-01-01 00:05:07.0,false,1,-32461,-4692,-4692,-4692
308,308,-4691,-4691,-4691.0,-4691,,74,2000-11-04,20:00:00,2000-01-01 00:05:08.0,true,0,-32460,-4691,-4691,-4691
309,309,-4690,-4690,-4690.0,-4690,-4690.0,,2000-11-05,21:00:00,2000-01-01 00:05:09.0,false,1,-32459,-4690,-4690,-4690
310,310,-4689,-4689,-4689.0,-4689,-4689.0,72,,22:00:00,2000-01-01 00:05:10.0,true,0,-32458,-4689,-4689,-4689
311,311,-4688,-4688,-4688.0,-4688,-4688.0,71,2000-11-07,,2000-01-01 00:05:11.0,false,1,-32457,-4688,-4688,-4688
312,312,-4687,-4687,-4687.0,-4687,-4687.0,70,2000-11-08,00:00:00,,true,0,-32456,-4687,-4687,-4687
313,313,-4686,-4686,-4686.0,-4686,-4686.0,69,2000-11-09,01:00:00,2000-01-01 00:05:13.0,false,1,-32455,-4686,-4686,-4686
314,314,-4685,-4685,-4685.0,-4685,-4685.0,68,2000-11-10,02:00:00,2000-01-01 00:05:14.0,true,,-32454,-4685,-4685,-4685
315,315,-4684,-4684,-4684.0,-4684,-4684.0,67,2000-11-11,03:00:00,2000-01-01 00:05:15.0,false,1,,-4684,-4684,-4684
316,316,-4683,-4683,-4683.0,-4683,-4683.0,66,2000-11-12,04:00:00,2000-01-01 00:05:16.0,true,0,-32452,,-4683,-4683
317,317,-4682,-4682,-4682.0,-4682,-4682.0,65,2000-11-13,05:00:00,2000-01-01 00:05:17.0,false,1,-32451,-4682,,-4682
318,318,-4681,-4681,-4681.0,-4681,-4681.0,64,2000-11-14,06:00:00,2000-01-01 00:05:18.0,true,0,-32450,-4681,-4681,
319,319,-4680,-4680,-4680.0,-4680,-4680.0,63,2000-11-15,07:00:00,2000-01-01 00:05:19.0,false,1,-32449,-4680,-4680,-4680
320,320,,-4679,-4679.0,-4679,-4679.0,62,2000-11-16,08:00:00,2000-01-01 00:05:20.0,true,0,-32448,-4679,-4679,-4679
321,321,-4678,,-4678.0,-4678,-4678.0,61,2000-11-17,09:00:00,2000-01-01 00:05:21.0,false,1,-32447,-4678,-4678,-4678
322,322,-4677,-4677,,-4677,-4677.0,60,2000-11-18,10:00:00,2000-01-01 00:05:22.0,true,0,-32446,-4677,-4677,-4677
323,323,-4676,-4676,-4676.0,,-4676.0,59,2000-11-19,11:00:00,2000-01-01 00:05:23.0,false,1,-32445,-4676,-4676,-4676
324,324,-4675,-4675,-4675.0,-4675,,58,2000-11-20,12:00:00,2000-01-01 00:05:24.0,true,0,-32444,-4675,-4675,-4675
325,325,-4674,-4674,-4674.0,-4674,-4674.0,,2000-11-21,13:00:00,2000-01-01 00:05:25.0,false,1,-32443,-4674,-4674,-4674
326,326,-4673,-4673,-4673.0,-4673,-4673.0,56,,14:00:00,2000-01-01 00:05:26.0,true,0,-32442,-4673,-4673,-4673
327,327,-4672,-4672,-4672.0,-4672,-4672.0,55,2000-11-23,,2000-01-01 00:05:27.0,false,1,-32441,-4672,-4672,-4672
328,328,-4671,-4671,-4671.0,-4671,-4671.0,54,2000-11-24,16:00:00,,true,0,-32440,-4671,-4671,-4671
329,329,-4670,-4670,-4670.0,-4670,-4670.0,53,2000-11-25,17:00:00,2000-01-01 00:05:29.0,false,1,-32439,-4670,-4670,-4670
330,330,-4669,-4669,-4669.0,-4669,-4669.0,52,2000-11-26,18:00:00,2000-01-01 00:05:30.0,true,,-32438,-4669,-4669,-4669
331,331,-4668,-4668,-4668.0,-4668,-4668.0,51,2000-11-27,19:00:00,2000-01-01 00:05:31.0,false,1,,-4668,-4668,-4668
332,332,-4667,-4667,-4667.0,-4667,-4667.0,50,2000-11-28,20:00:00,2000-01-01 00:05:32.0,true,0,-32436,,-4667,-4667
333,333,-4666,-4666,-4666.0,-4666,-4666.0,49,2000-11-29,21:00:00,2000-01-01 00:05:33.0,false,1,-32435,-4666,,-4666
334,334,-4665,-4665,-4665.0,-4665,-4665.0,48,2000-11-30,22:00:00,2000-01-01 00:05:34.0,true,0,-32434,-4665,-4665,
335,335,-4664,-4664,-4664.0,-4664,-4664.0,47,2000-12-01,23:00:00,2000-01-01 00:05:35.0,false,1,-32433,-4664,-4664,-4664
336,336,,-4663,-4663.0,-4663,-4663.0,46,2000-12-02,00:00:00,2000-01-01 00:05:36.0,true,0,-32432,-4663,-4663,-4663
337,337,-4662,,-4662.0,-4662,-4662.0,45,2000-12-03,01:00:00,2000-01-01 00:05:37.0,false,1,-32431,-4662,-4662,-4662
338,338,-4661,-4661,,-4661,-4661.0,44,2000-12-04,02:00:00,2000-01-01 00:05:38.0,true,0,-32430,-4661,-4661,-4661
339,339,-4660,-4660,-4660.0,,-4660.0,43,2000-12-05,03:00:00,2000-01-01 00:05:39.0,false,1,-32429,-4660,-4660,-4660
340,340,-4659,-4659,-4659.0,-4659,,42,2000-12-06,04:00:00,2000-01-01 00:05:40.0,true,0,-32428,-4659,-4659,-4659
341,341,-4658,-4658,-4658.0,-4658,-4658.0,,2000-12-07,05:00:00,2000-01-01 00:05:41.0,false,1,-32427,-4658,-4658,-4658
342,342,-4657,-4657,-4657.0,-4657,-4657.0,40,,06:00:00,2000-01-01 00:05:42.0,true,0,-32426,-4657,-4657,-4657
343,343,-4656,-4656,-4656.0,-4656,-4656.0,39,2000-12-09,,2000-01-01 00:05:43.0,false,1,-32425,-4656,-4656,-4656
344,344,-4655,-4655,-4655.0,-4655,-4655.0,38,2000-12-10,08:00:00,,true,0,-32424,-4655,-4655,-4655
345,345,-4654,-4654,-4654.0,-4654,-4654.0,37,2000-12-11,09:00:00,2000-01-01 00:05:45.0,false,1,-32423,-4654,-4654,-4654
346,346,-4653,-4653,-4653.0,-4653,-4653.0,36,2000-12-12,10:00:00,2000-01-01 00:05:46.0,true,,-32422,-4653,-4653,-4653
347,347,-4652,-4652,-4652.0,-4652,-4652.0,35,2000-12-13,11:00:00,2000-01-01 00:05:47.0,false,1,,-4652,-4652,-4652
348,348,-4651,-4651,-4651.0,-4651,-4651.0,34,2000-12-14,12:00:00,2000-01-01 00:05:48.0,true,0,-32420,,-4651,-4651
349,349,-4650,-4650,-4650.0,-4650,-4650.0,33,2000-12-15,13:00:00,2000-01-01 00:05:49.0,false,1,-32419,-4650,,-4650
350,350,-4649,-4649,-4649.0,-4649,-4649.0,32,2000-12-16,14:00:00,2000-01-01 00:05:50.0,true,0,-32418,-4649,-4649,
351,351,-4648,-4648,-4648.0,-4648,-4648.0,31,2000-12-17,15:00:00,2000-01-01 00:05:51.0,false,1,-32417,-4648,-4648,-4648
352,352,,-4647,-4647.0,-4647,-4647.0,30,2000-12-18,16:00:00,2000-01-01 00:05:52.0,true,0,-32416,-4647,-4647,-4647
353,353,-4646,,-4646.0,-4646,-4646.0,29,2000-12-19,17:00:00,2000-01-01 00:05:53.0,false,1,-32415,-4646,-4646,-4646
354,354,-4645,-4645,,-4645,-4645.0,28,2000-12-20,18:00:00,2000-01-01 00:05:54.0,true,0,-32414,-4645,-4645,-4645
355,355,-4644,-4644,-4644.0,,-4644.0,27,2000-12-21,19:00:00,2000-01-01 00:05:55.0,false,1,-32413,-4644,-4644,-4644
356,356,-4643,-4643,-4643.0,-4643,,26,2000-12-22,20:00:00,2000-01-01 00:05:56.0,true,0,-32412,-4643,-4643,-4643
357,357,-4642,-4642,-4642.0,-4642,-4642.0,,2000-12-23,21:00:00,2000-01-01 00:05:57.0,false,1,-32411,-4642,-4642,-4642
358,358,-4641,-4641,-4641.0,-4641,-4641.0,24,,22:00:00,2000-01-01 00:05:58.0,true,0,-32410,-4641,-4641,-4641
359,359,-4640,-4640,-4640.0,-4640,-4640.0,23,2000-12-25,,2000-01-01 00:05:59.0,false,1,-32409,-4640,-4640,-4640
360,360,-4639,-4639,-4639.0,-4639,-4639.0,22,2000-12-26,00:00:00,,true,0,-32408,-4639,-4639,-4639
361,361,-4638,-4638,-4638.0,-4638,-4638.0,21,2000-12-27,01:00:00,2000-01-01 00:06:01.0,false,1,-32407,-4638,-4638,-4638
362,362,-4637,-4637,-4637.0,-4637,-4637.0,20,2000-12-28,02:00:00,2000-01-01 00:06:02.0,true,,-32406,-4637,-4637,-4637
363,363,-4636,-4636,-4636.0,-4636,-4636.0,19,2000-12-29,03:00:00,2000-01-01 00:06:03.0,false,1,,-4636,-4636,-4636
364,364,-4635,-4635,-4635.0,-4635,-4635.0,18,2000-12-30,04:00:00,2000-01-01 00:06:04.0,true,0,-32404,,-4635,-4635
365,365,-4634,-4634,-4634.0,-4634,-4634.0,17,2000-12-31,05:00:00,2000-01-01 00:06:05.0,false,1,-32403,-4634,,-4634
366,366,-4633,-4633,-4633.0,-4633,-4633.0,16,2001-01-01,06:00:00,2000-01-01 00:06:06.0,true,0,-32402,-4633,-4633,
367,367,-4632,-4632,-4632.0,-4632,-4632.0,15,2001-01-02,07:00:00,2000-01-01 00:06:07.0,false,1,-32401,-4632,-4632,-4632
